id	title	author	authorYearOfBirth	authorYearOfDeath	publishedYear	tokensCount
openBook1810	Πάθη, λάθη κ’ έρωτες	Θεοδώρα Φελέρη			2014	1274.0
openBook1811	Τα παπούτσια του μάγου χρόνου	Σάκης Αθανασιάδης			2014	27901.0
openBook1812	Το παιδί που κατάπιε μια φάλαινα	Νίκος Ρούσσος			2015	6484.0
openBook1813	Τα κερασάκια	Στέλιος Κερασίδης			2015	16448.0
openBook1815	Εκφυλισμός της ώχρας κηλίδας	Αντώνης Αντωνάκος			2014	121.0
openBook1816	Αλχημιστές πλήρους απασχόλησης	Αντώνης Αντωνάκος			2014	70.0
openBook1817	Αγριοβατόμουρα πικρά	Αντώνης Αντωνάκος			2012	1.0
openBook1818	Αικατερίνης Θεομηνίες	Αντώνης Αντωνάκος			2012	908.0
openBook1819	Μαλακίας εγκώμιον	Αντώνης Αντωνάκος			2012	1486.0
openBook1820	Paris	Αντώνης Αντωνάκος			2012	854.0
openBook1821	Φεγγαράκια	Αντώνης Αντωνάκος			2012	570.0
openBook1822	Ο ακροβάτης του τσίρκου	Αντώνης Αντωνάκος			2013	11.0
openBook1823	Ισόβια ύλη	Αντώνης Αντωνάκος			2013	760.0
openBook1824	Η Ζωή Είναι Ωραία!	Αχιλλέας Ε. Αρχοντής			2013	1873.0
openBook1825	Ο Βίος του Χριστού	Φρειδερίκος Φάρραρ (Frederic Farrar, 1831-1903)			2014	125731.0
openBook1826	Σκόνη στον Καθρέφτη	Αχιλλέας Ε. Αρχοντής			2013	14798.0
openBook1827	Κλειστές Πόρτες	Αχιλλέας Ε. Αρχοντής			2013	1778.0
openBook1829	Κόκκινη κλωστή μπλεγμένη	Ειρήνη Σταματίου			2014	7190.0
openBook1830	Πλωτίνος Ροδοκανάκης – Ένας Έλληνας Αναρχικός	Τέος Ρόμβος			2011	35723.0
openBook1832	Κείμενο πάθος	Τέος Ρόμβος			2011	27769.0
openBook1833	Ασσασίνοι του Βορρά Δροσουλίτες του Νότου	Τέος Ρόμβος			1993	12873.0
openBook1834	Πλάνος δρόμος	Τέος Ρόμβος			2011	21102.0
openBook1835	Μια έκδοση μνήμης για τον γιατρό Θανάση Τριαρίδη (1966-2013)				2014	6191.0
openBook1837	Χρωματικές Γραμμοσκιάσεις – Χρώμα & λόγος	Θανάσης Πάνου			2016	2073.0
openBook1838	Στη γειτονιά των αγγέλων	Γεώργιος Γαλάτσης			2001	1495.0
openBook1839	Νυχτερινό & άλλα ποιήματα	Άργης Κόρακας (1888-1940)			2014	717.0
openBook1840	Ο αρχοντοχωριάτης	Μολιέρος (Molière, 1622-1673)			1881	60.0
openBook1841	Καλημέρα και Αντίο	Αγγελική Σχοινά			2010	34548.0
openBook1842	Μπάμπουσκα				2012	10610.0
openBook1843	Άκου! – 37 εικόνες από στίχους του Βλαντιμίρ Μαγιακόφσκι				2013	1660.0
openBook1844	Σκέπτινγκ: Περί Νεολογείν	Αντώνης Γαβαλάς			2013	4670.0
openBook1845	Λευκό χαρτί	Αντώνης Γαβαλάς			2012	23653.0
openBook1846	Απολογισμός	Κόντε Άρης			2011	3799.0
openBook1847	Γιουσουρούμ	Κόντε Άρης			2012	1505.0
openBook1848	Η μπριζολοαχλαδότρουφα	Γιούλα Οικονόμου			2013	7323.0
openBook1849	Οι κόρες της Αφροδίτης	Μιχάλης Πιτένης			2013	48016.0
openBook1850	Τα υγρά ίχνη της μνήμης	Μιχάλης Πιτένης			2013	63361.0
openBook1851	Τα χειρόγραφα του Σολωμού και η έκδοση του 1859	Γεράσιμος Σπαταλάς (1887-1972)			1955	16.0
openBook1852	Δέκα μονόλογοι, ένας διάλογος	Βασίλης Κ. Αθανασιάδης			2013	1737.0
openBook1853	Ο αέρας	Στέφανος Παπαχρήστου			2012	3750.0
openBook1854	Κύκλοι στη θάλασσα… και άλλες ιστορίες	Χάρης Γαντζούδης			2013	5883.0
openBook1855	Ο οβολός του λεμβούχου	Βύρων Ρωμανός			2013	1259.0
openBook1856	Δύο θέματα κι ένα ΄σεμινάριο΄	Βασίλης Αθανασιάδης			2013	1065.0
openBook1857	7 δοκίμια	Δήμος Χλωπτσιούδης			2013	23229.0
openBook1858	Ο χορός των ποιητών / Τάκης Μιχόπουλος – Η κοινωνική ματιά του ποιητή	Θανάσης Πάνου			2013	5565.0
openBook1859	40 μονοπάτια	– Εικονογράφος: Χαρά Λεδάκη			2013	107.0
openBook1860	Βασιλιάς της Περγάμου	Ευστράτιος			2013	52269.0
openBook1861	Οι Περιπέτειες Μιας Μικρής Τρύπας	– Εικονογράφος: Δημήτρης Γραμμένος			2012	784.0
openBook1862	Οι Κλέφτες των Ονείρων	Δημήτρης Γραμμένος			2015	6614.0
openBook1863	Ο Βασιλιάς των Παραμυθιών	Δημήτρης Γραμμένος			2013	9018.0
openBook1864	Από τις Ερινύες στις Κήρες	Γιώργος Καββαδίας			2009	4734.0
openBook1865	Περπάτησα στο δρόμο που σκέπασε η στάχτη	Γιώργος Καββαδίας			2007	3533.0
openBook1866	Οι Λευκές σελίδες – Μια ιστορία ψυχοθεραπείας και άλλες ιστορίες	Κατερίνα Τζωρτζακάκη			2013	0.0
openBook1867	Το μανιφέστο του … Σχετικού!	Σωκράτης Α. Τσελεγκαρίδης			2014	2527.0
openBook1868	Υπόκοσμοι	Κωνσταντίνα Δελημήτρου			2015	49559.0
openBook1869	Βωμολοχίες	Δημήτρης Βιτάλης			2014	368.0
openBook1870	Σφηνοειδείς γραφές	Απόστολος Σπυράκης			2014	1096.0
openBook1871	Το μάτι του Ελέφαντα	Χριστόφορος Ακριτίδης			2014	62611.0
openBook1872	Η κρίση των δικαιωμάτων	Δημήτρης Χριστόπουλος			2015	49207.0
openBook1873	Give Or Die	Νίκος Τσάμης			2014	42166.0
openBook1874	Ο Συντονιστής	Νίκος Τσάμης			2013	51166.0
openBook1875	Ο Μπάντυ	Νίκος Τσάμης			2012	33773.0
openBook1876	Ο Γάντζος	Νίκος Τσάμης			2011	37856.0
openBook1877	Η βουβή παρέμβαση ενός σήπτοντα νου	Φιλάρετος Στεφανάκης			2015	4635.0
openBook1878	Ολότητα –  Ένα σύγχρονο αστικό δράμα	Νίκος Φάκος			2013	8749.0
openBook1879	Ο αυτουργός – Το τάγμα της χαμένης αθωότητας	Νίκος Φάκος			2012	37622.0
openBook1880	Στην οδό Ευμολπιδών	Ευάγγελος Τζάνος			2012	3853.0
openBook1881	Το πράσινο ποτάμι	Νίκος Φάκος			2011	3380.0
openBook1882	Τάλοκ το Αλληγκάρη – Μια διαφορετική ιστορία επανάστασης, αναζήτησης της γνώσης και φιλίας	Μανόλης Κωνσταντάκης & Ιωάννα Σπανούδη			2013	4853.0
openBook1883	Ο Samurai και ο Σπαρτιάτης	Θανάσης Πάνου			2015	941.0
openBook1885	Δημιουργική γραφή – Οδηγίες πλεύσεως (Βιβλίο εκπαιδευτικού)	Μίμης Σουλιώτης			2012	45400.0
openBook1886	Ψηφίδες Λόγου				2015	489.0
openBook1887	Στου αιώνα μου το θαύμα	Αλέξανδρος Βλαχιώτης			2015	1617.0
openBook1888	Η φαντασία ελεύθερη πετά	Αλέξανδρος Βλαχιώτης			2014	2578.0
openBook1889	Άκαλος Άκακος – Ποιήματα απονομής δικαιοσύνης	Μιχάλης Α. Μελετίου			2015	29.0
openBook1890	Δείπνο για 4	Γιάννης Τζανής			2015	7418.0
openBook1891	Σαν τη σταγόνα του νερού μες τη ροή του χρόνου…	Έλενα Φανιουδάκη			2015	3234.0
openBook1892	Όταν τα λαγούτα σωπαίνουν!	Έλενα Φανιουδάκη			2015	8766.0
openBook1893	Ο πόνος της επιστροφής	Άγγελος Μανουσόπουλος			2015	38880.0
openBook1894	Οι εθελοντές	Νιόβη Λύρη			2015	23638.0
openBook1896	Το Ασημένιο Ρόδο	Νιόβη Λύρη			2016	54764.0
openBook1897	Μίλα μου για ξόρκια	Νικόλας Αφρόκαλος			2010	86650.0
openBook1898	Οι Άθλοι του Ηρακλή	Μαθητές των τμημάτων Γ1 & Γ2			2015	1520.0
openBook1899	Ένας χαμογελαστός άνθρωπος	Θωμάς Μενεξές			2013	2078.0
openBook1900	Η επόμενη στροφή	Κατερίνα Τζωρτζακάκη			2013	1350.0
openBook1901	Το ταξίδι της Ηλιοστάλακτης	Μαρία Μυτερόζου			2013	1727.0
openBook1902	Οι κεφτέδες του Καραγκιόζη	Ειρήνη Παππά			2013	1381.0
openBook1903	Για ένα μικρό κομμάτι χαρτί	Χριστόφορος Παπαχαραλάμπους			2013	3212.0
openBook1904	Άνω Κάτω Τελεία	Θεοδοσία (Theda) Καϊδόγλου			2013	1374.0
openBook1905	Ένα κομματάκι κόσμου	Μάρη Τσαμακίδου Παπαποστόλου			2013	1063.0
openBook1906	Τώρα περίμενε / Adesso Aspetta – Εξίσωση μιας ιδέας				2013	2440.0
openBook1907	Ο θησαυρός της γιαγιάς	Σμαραγδή Μητροπούλου			2013	1009.0
openBook1908	Ο Τίποτας	Αντιγόνη Σώρρου			2013	635.0
openBook1909	Η Μοίρα της Σερβίας	Μαρία Μυτερόζου			2013	5460.0
openBook1910	Το νησί της Καλυψώς				2013	19897.0
openBook1911	Δικλίδα ασφαλείας				2013	3526.0
openBook1912	Φρίντα & Βικτώρια (Η κρίση)				2013	11274.0
openBook1913	Εγώ και εσύ				2013	2041.0
openBook1914	Ψηφίδες	Βάσω Αποστολοπούλου – Αναστασίου			2013	1373.0
openBook1915	Οι Δύο όψεις του νομίσματος				2013	2580.0
openBook1916	Καφέ				2013	2341.0
openBook1917	Το γράμμα				2014	2252.0
openBook1918	Φρίντα & Βικτώρια (αδελφότητα γυναικών)				2014	9772.0
openBook1919	Εσωτερικός μετανάστης στο Εξωτερικό	Άννα Δεληγιάννη Τσιουλπά			2014	2940.0
openBook1920	Ο Λιάκος	Βαγγέλης Τσερεμέγκλης			2014	10710.0
openBook1921	Οι χαρταετοί της Βερενίκης	Έλενα Παπαρίζου			2015	5449.0
openBook1922	Η Πιανίστρια και η Βασίλισσα	Πάτρικ Ασένοβ			2015	17241.0
openBook1923	Η αγέλη των δειλών	Νίκος Σουβατζής			2016	3649.0
openBook1924	Η οργή της πεταλούδας	Δήμος Χλωπτσιούδης			2013	3411.0
openBook1925	Ιστορίες με δύο όψεις	μετατρέπεται σε ένα συγγραφικό ζευγάρι που χωρίς να ορίζει την εξέλιξη προβάλλει στο χαρτί τις δικές του κρυφές αγωνίες.			2014	49057.0
openBook1926	Η μεσαία τάξη στην αγχόνη της κρίσης	Δήμος Χλωπτσιούδης			2014	35386.0
openBook1927	Τρεις Μέρες… Μια Ζωή	Αθηνά Μαραβέγια			2014	34942.0
openBook1928	Ρούλης ο Βρωμερούλης	Σπύρος Κοπανιτσάνος			2014	823.0
openBook1929	Τα κενά… κι άλλα σκόρπια συναισθήματα	Χάρης Γαντζούδης			2014	1232.0
openBook1930	Ακόμα και η Αριάδνη ήταν ψέμα	Πέτρος Θεοδωρίδης			2014	5579.0
openBook1931	Τα ηλιοβασιλέματα της μικρής Σταματίας	Έρικα Τζαγκαράκη			2014	685.0
openBook1932	Θεραπεύον Χάος	Λάμπρος Καντίλας			2016	792.0
openBook1933	Οι αρβύλες	Κώστας Πατρίκιος			2016	49841.0
openBook1934	Ο επαναστάτης της φακής	Χρήστος Γεωργιάδης			2015	12752.0
openBook1935	Τριαντατρία				2013	34433.0
openBook1937	Οι ανάσες των εραστών	Σάκης Αθανασιάδης			2014	8457.0
openBook1938	Ο μικρός ήλιος κι άλλα όνειρα του δρόμου	Σάκης Αθανασιάδης			2014	2399.0
openBook1939	Γραννέτα, η πρωταγωνίστρια μαριονέτα	Γιώτα Κοτσαύτη			2014	1907.0
openBook1940	Ταντίνιο, το χαμογελαστό κοχύλι	Κώστας Θερμογιάννης			2014	942.0
openBook1941	Εκλογοφουρτούνες στη γειτονιά	Γιούλα Οικονόμου			2014	6341.0
openBook1943	Καλλιτεχνικό ημερολόγιο 2015				2014	5183.0
openBook1944	Ο δάσκαλος και ο καθρέφτης	Κώστας Θερμογιάννης			2015	17721.0
openBook1945	Βουκαμβίλιες και γεράνια	Βάσω Αποστολοπούλου			2015	1613.0
openBook1946	23 & 1 σταθμοί	Μάχη Τζουγανάκη			2015	17845.0
openBook1947	Διαμαντένια Γοβάκια	Σωτηρία Βασιλείου			2015	7043.0
openBook1948	Δια-κριτικές ματιές στη λογοτεχνική έκφραση				2015	65168.0
openBook1949	Λόγια στο παγκάκι	Αθηνά Μαραβέγια			2015	16097.0
openBook1950	Το γκρεμισμένο κάστρο των ηρώων	Σάκης Αθανασιάδης			2015	11330.0
openBook1951	Καλλιτεχνικό ημερολόγιο 2016				2015	5933.0
openBook1952	Μετρημένα βήματα	Άννα Ρουμελιώτη			2016	6542.0
openBook1953	Μια εικόνα… Χίλιες λέξεις! – Συλλογή διηγημάτων (Β’ τόμος)				2016	28986.0
openBook1954	Η μετακόμιση των χρωμάτων	Βάσω Αποστολοπούλου			2016	23086.0
openBook1955	Το παιδί της θάλασσας				2016	370.0
openBook1956	Τρενογραφίες – Ανθολογία διηγημάτων				2016	21711.0
openBook1957	Μια εικόνα… Χίλιες λέξεις! – Συλλογή διηγημάτων (Α’ τόμος)				2014	39340.0
openBook1958	Το κόψε-κόψε ή Όταν οι γκοτζίλες εξανθρωπίζονται	Θανάσης Τριαρίδης			2009	12198.0
openBook1959	Η πολιτική βία είναι πάντοτε φασιστική – Μια συλλογή κειμένων ενάντια στον τρόμο				2010	41007.0
openBook1960	Μαχνοβτσίνα – τριάντα σημειώσεις	Γιάννης Ευαγγέλου			2013	1528.0
openBook1961	Η εν πολλαίς αμαρτίαις	Άρης Στουγιαννίδης			2012	6657.0
openBook1962	Τα δυσκόλως εννοούμενα	Άρης Στουγιαννίδης			2010	3909.0
openBook1963	Φαγείν	Άρης Στουγιαννίδης			2014	4543.0
openBook1964	Ζωικά παιχνίδια	Άρης Στουγιαννίδης			2014	2156.0
openBook1965	Κρανίο	Άρης Στουγιαννίδης			2014	1771.0
openBook1966	Τράπουλα	Άρης Στουγιαννίδης			2015	2241.0
openBook1967	Του κερατά πλέον	Άρης Στουγιαννίδης			2015	1782.0
openBook1968	Της Πόπης	Άρης Στουγιαννίδης			2015	3131.0
openBook1969	Να μου κοπεί το χέρι	Άρης Στουγιαννίδης			2015	1209.0
openBook1970	Πηδάλιο	Άρης Στουγιαννίδης			2015	1994.0
openBook1971	Τσεκουράτα	Άρης Στουγιαννίδης			2015	1751.0
openBook1972	Σκασμός	Άρης Στουγιαννίδης			2013	2367.0
openBook1973	11+-/. Μια ιστορία αγάπης στον εν-διάμεσο χρόνο	Έλλη Γρίβα			2011	4963.0
openBook1974	Το ημερολόγιο ενός ουρανοδρόμου	Θανάσης Γεωργιάδης			2014	3874.0
openBook1975	Λογοτεχνία και Διαδίκτυο: Ελληνικές ιστοσελίδες και ιστολόγια για την ποίηση	Μαρία Φουρκιώτη			2015	28552.0
openBook1976	Λογοτεχνία και Νέες Τεχνολογίες: συγγραφή έργου ηλεκτρονικής λογοτεχνίας για παιδιά και διερεύνηση αναγνωστικής συμπεριφοράς μαθητών	Σοφία Πανίδου			2017	11398.0
openBook1977	Ο Βόυτσεκ του Γκέοργκ Μπύχνερ στην Ελλάδα. Προβλήματα νεοελληνικής θεατρικής μετάφρασης	Μελπομένη Γαρμπή			2007	29669.0
openBook1981	Όροι αντιστροφής των ευαγγελικών αφηγήσεων στο μυθιστόρημα ‘Ο άνεμος σφυρίζει στην Κουπέλα‘ του Θανάση Τριαρίδη	Γαλάτεια Ελένη Βασιλειάδου			2012	21652.0
openBook1982	Οι λάθος δρόμοι του έρωτα	Φωτεινή Ταχατάκη			2016	23114.0
openBook1983	Στου ονείρου το δρόμο	Χριστίνα Λέλη			2016	1963.0
openBook1984	Σε νιώθω	Έλενα Τσάλτα			2016	5173.0
openBook1985	9000 λέξεις και κάτι	Έλενα Τσάλτα			2016	6312.0
openBook1986	Τετρακόσια Κεφάλαια Περί Αγάπης	Άγιος Μάξιμος ο Ομολογητής (580-662 μ.Χ.)			2015	15429.0
openBook1988	Ena	Βασίλης Κ. Αθανασιάδης			2013	1178.0
openBook1989	Άτιτλο μυθιστόρημα	Μαρία Πολυδούρη (1902-1930)			1926	28162.0
openBook1990	Έπρεπε	Τίμος Ζούμπος			2011	2703.0
openBook1991	Αλφαβητάρι	Ζήσιμος Λορεντζάτος			2014	211.0
openBook1992	Η ωδή του αλεξικέραυνου κατακεραυνωμένου ανθρώπου	Κώστας Ρεούσης			2014	118.0
openBook1993	Το Σύστημα Κοινωνικής Προστασίας και οι Γυναίκες				2001	13498.0
openBook1994	Η κατσίκα που έγινε τράγος	Ελένη Σεμερτζίδου			2016	59413.0
openBook1996	Ποίηση… παρά κάτι	Allu Fan Marx			2014	486.0
openBook1997	Μικροκείμενα	Βασίλης Λαλιώτης			2014	16386.0
openBook1998	Κοσμικοί Άνεμοι	Τάνια Φέρρη			2015	26497.0
openBook1999	Σκόρπιες στιγμές	Παναγιώτης Η. Χαχάλης			2014	4739.0
openBook2000	Γραβάτα Δημοσίας Αιδούς	Δημήτρης Π. Κρανιώτης			2013	512.0
openBook2001	Το βιβλίο του κώλου – Βιβλίο δεύτερο	Γιώργος Μικάλεφ			2012	4797.0
openBook2002	Μελέτη – Προτάσεις στο Τελικό Σχέδιο Νόμου του ΥΠ.ΕΣ.Δ.Δ.Α. ‘Για την Πρόληψη και Αντιμετώπιση της Ενδοοικογενειακής Βίας'	Χάρης Παπαχαραλάμπους			2008	1845.0
openBook2003	Νομοθετικές Προτάσεις επί του Σχεδίου Νόμου για την Εμπορία Ανθρώπων, τη Γενετήσια Ελευθερία, την Πορνογραφία Ανηλίκων, την Οικονομική Εκμετάλλευση της Γενετήσιας Ζωής και την Αρωγή στα Θύματα των Σχετικών Πράξεων	Χάρης Παπαχαραλάμπους			2008	2459.0
openBook2004	Ερωτική επιστολή	Αντώνης Αντωνάκος			2018	817.0
openBook2005	Ευρώπη: Οι άρπαγες και οι βιαστές των αξιών της	Σωκράτης Β. Σίσκος			2017	19240.0
openBook2006	Το πελατειακό κράτος	Σωκράτης Β. Σίσκος			2016	50241.0
